course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section
DISSERTATION,LEC,1-15,,,,Plawsky,,10,5,5,CHME,2020-01-13,2020-05-08,SPRING 2020,91287,9990,12
DISSERTATION,LEC,1-15,,,,Wertz,,1,0,1,CHME,2020-01-13,2020-05-08,SPRING 2020,92599,9990,13
DISSERTATION,LEC,1-15,,,,Hahn,,10,0,10,CHME,2020-01-13,2020-05-08,SPRING 2020,93516,9990,14
DISSERTATION,LEC,1-15,,,,Lee,,10,2,8,CHME,2020-01-13,2020-05-08,SPRING 2020,93726,9990,15
DISSERTATION,LEC,1-15,,,,Bequette,,10,7,3,CHME,2020-01-13,2020-05-08,SPRING 2020,91431,9990,16
DISSERTATION,LEC,1-15,,,,Chakrapani,,10,4,6,CHME,2020-01-13,2020-05-08,SPRING 2020,93551,9990,17
DISSERTATION,LEC,1-15,,,,Gross,,10,0,10,CHME,2020-01-13,2020-05-08,SPRING 2020,93948,9990,18
DISSERTATION,LEC,1-15,,,,Shi,,10,8,2,CHME,2020-01-13,2020-05-08,SPRING 2020,94307,9990,19
DISSERTATION,LEC,1-15,,,,Zha,,10,3,7,CHME,2020-01-13,2020-05-08,SPRING 2020,94992,9990,20
DISSERTATION,LEC,1-15,,,,Linhardt,,10,0,10,CHME,2020-01-13,2020-05-08,SPRING 2020,91470,9990,21
DISSERTATION,LEC,1-15,,,,Yu,,10,7,3,CHME,2020-01-13,2020-05-08,SPRING 2020,94993,9990,22
DISSERTATION,LEC,1-15,,,,Borca-Tasc,,10,0,10,CHME,2020-01-13,2020-05-08,SPRING 2020,91652,9990,24
DISSERTATION,LEC,1-15,,,,Borca Tasc,,10,0,10,CHME,2020-01-13,2020-05-08,SPRING 2020,92060,9990,26
DISSERTATION,LEC,1-15,,,,Koffas,,10,3,7,CHME,2020-01-13,2020-05-08,SPRING 2020,93325,9990,29
INTRO TO CIVIL & ENVE ENGR,LEC,1,R,6:00PM,7:50PM,Alnaggar,LOW 4050,95,81,14,CIVL,2020-01-13,2020-05-08,SPRING 2020,93512,1100,01
INTRO TRANSPORTATION ENGINEERI,,4,TF,2:00PM,3:50PM,He,ACADMY AUD,75,73,2,CIVL,2020-01-13,2020-05-08,SPRING 2020,95145,2030,01
INTRO TO GEOTECHNICAL ENGR,LEC,4,MR,12:00PM,1:50PM,Bennett,CARNEG 113,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95160,2630,01
INTRO TO GEOTECHNICAL ENGR,LAB,4,M,2:00PM,3:50PM,Bennett,,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95160,2630,01
INTRO TO GEOTECHNICAL ENGR,LEC,4,MR,12:00PM,1:50PM,Bennett,CARNEG 113,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95161,2630,02
INTRO TO GEOTECHNICAL ENGR,LAB,4,W,10:00AM,11:50AM,Bennett,,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95161,2630,02
INTRO TO GEOTECHNICAL ENGR,LEC,4,MR,12:00PM,1:50PM,Bennett,CARNEG 113,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95162,2630,03
INTRO TO GEOTECHNICAL ENGR,LAB,4,T,10:00AM,11:50AM,Bennett,,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95162,2630,03
INTRO TO GEOTECHNICAL ENGR,LEC,4,MR,12:00PM,1:50PM,Bennett,CARNEG 113,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95163,2630,04
INTRO TO GEOTECHNICAL ENGR,LAB,4,R,2:00PM,3:50PM,Bennett,,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95163,2630,04
INTRO TO GEOTECHNICAL ENGR,LEC,4,MR,12:00PM,1:50PM,Bennett,CARNEG 113,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95166,2630,05
INTRO TO GEOTECHNICAL ENGR,LAB,4,W,12:00PM,1:50PM,Bennett,,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95166,2630,05
INTRO TO STRUCTURAL ENG,LEC,4,TF,12:00PM,1:50PM,Letchford,CARNEG 113,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95154,2670,01
INTRO TO STRUCTURAL ENG,LAB,4,M,2:00PM,3:50PM,Letchford,,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95154,2670,01
INTRO TO STRUCTURAL ENG,LEC,4,TF,12:00PM,1:50PM,Letchford,CARNEG 113,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95156,2670,02
INTRO TO STRUCTURAL ENG,LAB,4,W,10:00AM,11:50AM,Letchford,,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95156,2670,02
INTRO TO STRUCTURAL ENG,LEC,4,TF,12:00PM,1:50PM,Letchford,CARNEG 113,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95157,2670,03
INTRO TO STRUCTURAL ENG,LAB,4,T,10:00AM,11:50AM,Letchford,,16,13,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,95157,2670,03
INTRO TO STRUCTURAL ENG,LEC,4,TF,12:00PM,1:50PM,Letchford,CARNEG 113,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95158,2670,04
INTRO TO STRUCTURAL ENG,LAB,4,R,2:00PM,3:50PM,Letchford,,16,16,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95158,2670,04
INTRO TO STRUCTURAL ENG,LEC,4,TF,12:00PM,1:50PM,Letchford,CARNEG 113,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95159,2670,05
INTRO TO STRUCTURAL ENG,LAB,4,W,12:00PM,1:50PM,Letchford,,16,15,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,95159,2670,05
READINGS IN CIVL,,1-6,,,,Staff,,0,0,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,91510,2940,00
BEDFORD SEMINAR,LEC,3,W,12:00PM,1:50PM,Marchewka,GREENE 120,12,3,9,CIVL,2020-01-13,2020-05-08,SPRING 2020,93506,4020,01
CONCRETE DESIGN,LEC,4,TF,2:00PM,3:50PM,O'Rourke,SAGE 5101,50,41,9,CIVL,2020-01-13,2020-05-08,SPRING 2020,95226,4080,01
GEOTECHNICAL DESIGN,LAB,4,T,12:00PM,1:50PM,Staff,JONSSN 1302,12,5,7,CIVL,2020-01-13,2020-05-08,SPRING 2020,91117,4150,01
GEOTECHNICAL DESIGN,LEC,4,MR,10:00AM,11:50AM,Abdoun/Bennett,JONSSN 3207,12,5,7,CIVL,2020-01-13,2020-05-08,SPRING 2020,91117,4150,01
GEOTECHNICAL DESIGN,LEC,4,MR,10:00AM,11:50AM,Abdoun/Bennett,JONSSN 3207,12,10,2,CIVL,2020-01-13,2020-05-08,SPRING 2020,95429,4150,02
GEOTECHNICAL DESIGN,LAB,4,W,2:00PM,3:50PM,Staff,JONSSN 1302,12,10,2,CIVL,2020-01-13,2020-05-08,SPRING 2020,95429,4150,02
INTRO TO FINITE ELEMENTS,LEC,3,MR,8:00AM,9:50AM,Shahsavari,JONSSN 4309,5,4,1,CIVL,2020-01-13,2020-05-08,SPRING 2020,94488,4240,01
INTRO TO FINITE ELEMENTS,LEC,3,MR,10:00AM,11:50AM,Shephard,SAGE 4101,5,5,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,95199,4240,02
INTRO TO FINITE ELEMENTS,LEC,3,MR,12:00PM,1:50PM,Panneersel,TROY 2018,5,1,4,CIVL,2020-01-13,2020-05-08,SPRING 2020,95601,4240,03
CONSTRUCTION MANAGEMENT,LEC,3,MW,6:00PM,7:50PM,Dall,SAGE 4101,75,37,38,CIVL,2020-01-13,2020-05-08,SPRING 2020,91153,4270,01
DESIGN FOR CONSTRUCTABILITY,LEC,3,MR,4:00PM,5:50PM,McClure,DARRIN 236,30,23,7,CIVL,2020-01-13,2020-05-08,SPRING 2020,94215,4280,01
MATRIX STRUCTURAL ANALYSIS,LEC,3,TF,10:00AM,11:50AM,Alnaggar,GREENE 120,70,12,58,CIVL,2020-01-13,2020-05-08,SPRING 2020,92957,4440,01
CONCEPTUAL STRUCTURAL SYSTEMS,LEC,3,T,6:00PM,8:50PM,Pilla,LOW 3045,25,7,18,CIVL,2020-01-13,2020-05-08,SPRING 2020,93514,4450,01
TRANSPORTATION SYS PLANNING,LEC,3,MR,4:00PM,5:50PM,Holguin-Ve,JONSSN 3207,25,10,15,CIVL,2020-01-13,2020-05-08,SPRING 2020,95148,4640,01
CIVIL ENGR CAPSTONE DESIGN,LEC,3,MR,12:00PM,1:50PM,Reilly,EATON 215,80,72,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,91316,4920,01
READINGS IN CIVL,,1-6,,,,Staff,,0,0,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,91511,4940,00
BEDFORD DIGITAL TOOLS DEV.,LEC,1,W,12:00PM,1:50PM,Crandall,GREENE 201,25,6,19,CIVL,2020-01-13,2020-05-08,SPRING 2020,94871,4961,01
FLUID MECH FOR CIVL ENG,LEC,4,MR,8:00AM,9:50AM,Lander,SAGE 3705,10,5,5,CIVL,2020-01-13,2020-05-08,SPRING 2020,95845,4962,01
FLUID MECH FOR CIVL ENG,LAB,4,W,12:00PM,3:50PM,Lander,SAGE 3705,10,5,5,CIVL,2020-01-13,2020-05-08,SPRING 2020,95845,4962,01
TRANSPORTATION SYS PLANNING,LEC,3,MR,4:00PM,5:50PM,Holguin-Ve,JONSSN 3207,25,5,20,CIVL,2020-01-13,2020-05-08,SPRING 2020,95149,6250,01
TRANSPORTATION STAT MODELING,LEC,3,TF,12:00PM,1:50PM,Wang,SAGE 2701,20,7,13,CIVL,2020-01-13,2020-05-08,SPRING 2020,95555,6300,01
ADV STEEL DESIGN,LEC,3,R,6:00PM,8:50PM,Kanonik,LOW 3045,40,16,24,CIVL,2020-01-13,2020-05-08,SPRING 2020,91591,6320,01
BEDFORD DESIGN STUDIO,LEC,3,W,2:00PM,5:50PM,Marchewka,GREENE 305,10,7,3,CIVL,2020-01-13,2020-05-08,SPRING 2020,93507,6340,01
DESIGNING WITH GEOSYN,LEC,3,MR,6:00PM,7:50PM,Zimmie,JONSSN 3207,15,5,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,95844,6480,01
EARTHQUAKE ENGR,LEC,3,MR,8:00AM,9:50AM,Symans,DARRIN 232,25,11,14,CIVL,2020-01-13,2020-05-08,SPRING 2020,95556,6490,01
DYNAM OF SOIL & SOIL-FDTN ENGR,LEC,3,TF,10:00AM,11:50AM,Dobry,JONSSN 3207,25,7,18,CIVL,2020-01-13,2020-05-08,SPRING 2020,95150,6540,01
CIVIL & ENVE GRADUATE SEMINAR,LEC,1,W,12:00PM,1:50PM,Uchida,LOW 3116,40,3,37,CIVL,2020-01-13,2020-05-08,SPRING 2020,91100,6900,01
COLLOQUIUM SERIES,,0,,,,Staff,,0,0,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,93625,6910,01
RDGS IN CIVIL ENGR,,1-6,,,,Staff,,0,0,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,91512,6940,00
CONST LAWS IN GEOMECHANICS,LEC,3,MR,4:00PM,5:50PM,Zeghal,LOW 4034,20,5,15,CIVL,2020-01-13,2020-05-08,SPRING 2020,95988,6961,01
MASTER'S PROJECT,LEC,1-9,,,,Nyman/Zimmie,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93406,6980,01
MASTER'S PROJECT,LEC,1-9,,,,Alnaggar,,0,0,0,CIVL,2020-01-13,2020-05-08,SPRING 2020,93444,6980,02
MASTER'S THESIS,LEC,1-12,,,,Symans,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93051,6990,02
MASTER'S THESIS,LEC,1-12,,,,Holguin-Ve,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,91169,6990,03
MASTER'S THESIS,LEC,1-12,,,,Zimmie,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,91172,6990,04
MASTER'S THESIS,LEC,1-12,,,,O'Rourke,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93336,6990,06
MASTER'S THESIS,LEC,1-12,,,,Letchford,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93576,6990,07
MASTER'S THESIS,LEC,1-12,,,,Abdoun,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,91495,6990,08
MASTER'S THESIS,LEC,1-12,,,,Wang,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93573,6990,09
MASTER'S THESIS,LEC,1-12,,,,Zeghal,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93582,6990,10
MASTER'S THESIS,LEC,1-12,,,,Bennett,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93737,6990,12
MASTER'S THESIS,LEC,1-12,,,,Alnaggar,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,94000,6990,13
DISSERTATION,LEC,1-15,,,,Symans,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,91167,9990,01
DISSERTATION,LEC,1-15,,,,He,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,92379,9990,02
DISSERTATION,LEC,1-15,,,,Holguin-Ve,,10,6,4,CIVL,2020-01-13,2020-05-08,SPRING 2020,91168,9990,03
DISSERTATION,LEC,1-15,,,,Letchford,,10,1,9,CIVL,2020-01-13,2020-05-08,SPRING 2020,93401,9990,04
DISSERTATION,LEC,1-15,,,,Zeghal,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,91173,9990,06
DISSERTATION,LEC,1-15,,,,Wang,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,93402,9990,07
DISSERTATION,LEC,1-15,,,,Abdoun,,10,4,6,CIVL,2020-01-13,2020-05-08,SPRING 2020,91454,9990,08
DISSERTATION,LEC,1-15,,,,Zimmie,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93209,9990,12
DISSERTATION,LEC,1-15,,,,Bennett,,10,0,10,CIVL,2020-01-13,2020-05-08,SPRING 2020,93905,9990,13
DISSERTATION,LEC,1-15,,,,Alnaggar,,10,3,7,CIVL,2020-01-13,2020-05-08,SPRING 2020,93914,9990,14
DISSERTATION,LEC,1-15,,,,Uchida,,10,2,8,CIVL,2020-01-13,2020-05-08,SPRING 2020,94571,9990,15
INTRO TO COGNITIVE SCIENCE,LEC,4,MR,4:00PM,5:50PM,Van Heuvel,CARNEG 201,15,38,-23,COGS,2020-01-13,2020-05-08,SPRING 2020,93360,2120,01
INTRO TO COGNITIVE SCIENCE,LEC,4,TF,10:00AM,11:50AM,Weissman,PITTS 4114,35,36,-1,COGS,2020-01-13,2020-05-08,SPRING 2020,95570,2120,02
INTRO TO COGNITIVE SCIENCE,LEC,4,TF,10:00AM,11:50AM,Weissman,PITTS 4114,15,15,0,COGS,2020-01-13,2020-05-08,SPRING 2020,95571,2120,03
INTRODUCTION TO LINGUISTICS,LEC,4,MR,2:00PM,3:50PM,Weissman,SAGE 4112,20,20,0,COGS,2020-01-13,2020-05-08,SPRING 2020,95572,2340,01
INTRODUCTION TO LINGUISTICS,LEC,4,MR,2:00PM,3:50PM,Weissman,SAGE 4112,10,11,-1,COGS,2020-01-13,2020-05-08,SPRING 2020,95573,2340,02
INTRODUCTION TO LINGUISTICS,LEC,4,MR,10:00AM,11:50AM,Weissman,SAGE 4112,20,21,-1,COGS,2020-01-13,2020-05-08,SPRING 2020,95574,2340,03
INTRODUCTION TO LINGUISTICS,LEC,4,MR,10:00AM,11:50AM,Weissman,SAGE 4112,10,10,0,COGS,2020-01-13,2020-05-08,SPRING 2020,95575,2340,04
COGNITIVE MODELING,STU,4,TF,10:00AM,11:50AM,Schoelles,LOW 4034,24,10,14,COGS,2020-01-13,2020-05-08,SPRING 2020,93895,4210,01
INTRO TO COG NEUROSCIENCE,LEC,4,T,2:00PM,3:50PM,Walf,LOW 3116,10,12,-2,COGS,2020-01-13,2020-05-08,SPRING 2020,93685,4330,01
INTRO TO COG NEUROSCIENCE,LEC,4,F,2:00PM,3:50PM,Walf,LOW 3130,10,12,-2,COGS,2020-01-13,2020-05-08,SPRING 2020,93685,4330,01
INTRO TO COG NEUROSCIENCE,LEC,4,T,2:00PM,3:50PM,Walf,LOW 3116,5,5,0,COGS,2020-01-13,2020-05-08,SPRING 2020,94778,4330,02
INTRO TO COG NEUROSCIENCE,LEC,4,F,2:00PM,3:50PM,Walf,LOW 3130,5,5,0,COGS,2020-01-13,2020-05-08,SPRING 2020,94778,4330,02
BEHAVIORAL NEUROSCIENCE,LEC,4,TF,12:00PM,1:50PM,Walf,LOW 3039,10,11,-1,COGS,2020-01-13,2020-05-08,SPRING 2020,93871,4360,01
BEHAVIORAL NEUROSCIENCE,LEC,4,TF,12:00PM,1:50PM,Walf,LOW 3039,5,4,1,COGS,2020-01-13,2020-05-08,SPRING 2020,94784,4360,02
GAME ARCHITECTURE,LEC,4,MR,2:00PM,3:50PM,Ameres,SAGE 2510,19,11,8,COGS,2020-01-13,2020-05-08,SPRING 2020,93872,4550,01
STRESS AND THE BRAIN,LEC,4,MR,12:00PM,1:50PM,Walf,SAGE 4112,9,10,-1,COGS,2020-01-13,2020-05-08,SPRING 2020,93626,4610,01
SOCIAL COMPUTING,LEC,4,MR,12:00PM,1:50PM,Strzalkows,RCKTTS 208,19,8,11,COGS,2020-01-13,2020-05-08,SPRING 2020,95759,4960,01
UNDERGRADUATE THESIS,LEC,4,,,,Kalsher,,1,1,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93530,4990,01
UNDERGRADUATE THESIS,LEC,2-6,,,,Van Heuvel,,1,1,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93533,4990,02
UNDERGRADUATE THESIS,LEC,2-6,,,,Schoelles,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93579,4990,05
UNDERGRADUATE THESIS,LEC,2-6,,,,Van Heuvel,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93605,4990,06
UNDERGRADUATE THESIS,LEC,2-6,,,,Sun,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93608,4990,07
UNDERGRADUATE THESIS,LEC,2-6,,,,Si,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93746,4990,08
UNDERGRADUATE THESIS,LEC,2-6,,,,Fajen,,1,0,1,COGS,2020-01-13,2020-05-08,SPRING 2020,93755,4990,09
UNDERGRADUATE THESIS,LEC,2-6,,,,Noble,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,93796,4990,11
UNDERGRADUATE THESIS,LEC,2-6,,,,Bringsjord,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,94293,4990,12
UNDERGRADUATE THESIS,LEC,2-6,,,,Walf,,1,0,1,COGS,2020-01-13,2020-05-08,SPRING 2020,94660,4990,13
UNDERGRADUATE THESIS,LEC,2-6,,,,McShane,,0,0,0,COGS,2020-01-13,2020-05-08,SPRING 2020,95394,4990,14
COGNITIVE MODELING I,STU,4,TF,10:00AM,11:50AM,Schoelles,LOW 4034,24,3,21,COGS,2020-01-13,2020-05-08,SPRING 2020,94235,6210,01
SOCIAL COMPUTING,LEC,4,MR,12:00PM,1:50PM,Strzalkows,RCKTTS 208,8,2,6,COGS,2020-01-13,2020-05-08,SPRING 2020,95760,6960,01
RESEARCH PROBLEMS IN COG SCI,LEC,2,W,11:30AM,1:50PM,Sun,CARNEG 113,25,20,5,COGS,2020-01-13,2020-05-08,SPRING 2020,91498,6961,01
PROFESSIONAL SEMINAR,LEC,4,T,2:00PM,5:50PM,Nirenburg,CARNEG 208,9,4,5,COGS,2020-01-13,2020-05-08,SPRING 2020,95761,6962,01
EVENT CODING & MOTOR EXPERTISE,LEC,4,R,9:00AM,12:50PM,Gray,,8,7,1,COGS,2020-01-13,2020-05-08,SPRING 2020,93513,6963,01
MASTER'S PROJECT,LEC,1-9,,,,Sun,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93765,6980,01
MASTER'S PROJECT,LEC,1-9,,,,Nirenburg,,10,1,9,COGS,2020-01-13,2020-05-08,SPRING 2020,93764,6980,02
MASTER'S PROJECT,LEC,1-9,,,,Si,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93959,6980,03
MASTER'S PROJECT,LEC,1-9,,,,Fajen,,1,1,0,COGS,2020-01-13,2020-05-08,SPRING 2020,95980,6980,07
MASTERS THESIS,LEC,1-12,,,,Fajen,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93553,6990,02
MASTERS THESIS,LEC,1-12,,,,Gray,,10,1,9,COGS,2020-01-13,2020-05-08,SPRING 2020,93554,6990,03
MASTERS THESIS,LEC,1-12,,,,Kalsher,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93695,6990,04
MASTERS THESIS,LEC,1-12,,8:00AM,8:01AM,Nirenburg,,3,0,3,COGS,2020-01-13,2020-05-08,SPRING 2020,95979,6990,06
DISSERTATION,LEC,1-15,,,,Fajen,,10,2,8,COGS,2020-01-13,2020-05-08,SPRING 2020,93529,9990,01
DISSERTATION,LEC,1-15,,,,Gray,,10,2,8,COGS,2020-01-13,2020-05-08,SPRING 2020,93546,9990,02
DISSERTATION,LEC,1-15,,,,Fox,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93906,9990,03
DISSERTATION,LEC,1-15,,,,Bringsjord,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93555,9990,04
DISSERTATION,LEC,1-15,,,,Hendler,,10,1,9,COGS,2020-01-13,2020-05-08,SPRING 2020,93568,9990,05
DISSERTATION,LEC,1-15,,,,Kalsher,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93734,9990,06
DISSERTATION,LEC,1-15,,,,Nirenburg,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,93735,9990,07
DISSERTATION,LEC,1-15,,,,McShane,,60,0,60,COGS,2020-01-13,2020-05-08,SPRING 2020,93736,9990,08
DISSERTATION,LEC,1-15,,,,Si,,10,2,8,COGS,2020-01-13,2020-05-08,SPRING 2020,93795,9990,09
DISSERTATION,LEC,1-15,,,,Sun,,10,2,8,COGS,2020-01-13,2020-05-08,SPRING 2020,93912,9990,11
DISSERTATION,LEC,1-15,,,,Sims,,10,1,9,COGS,2020-01-13,2020-05-08,SPRING 2020,95981,9990,13
DISSERTATION,LEC,1-15,,,,Strzalkows,,10,0,10,COGS,2020-01-13,2020-05-08,SPRING 2020,95982,9990,14
EFF COMM FOR CLASS PEDAGOGY,LEC,1,MR,6:00PM,7:50PM,Johnson,SAGE 4711,19,13,6,COMM,2020-01-13,2020-05-08,SPRING 2020,95895,1960,01
WRITING FOR THE SCREEN,LEC,4,MR,4:00PM,5:50PM,Spina-Caza,SAGE 2510,19,16,3,COMM,2020-01-13,2020-05-08,SPRING 2020,95565,2110,01
LANGUAGE IN REAL TIME,LEC,4,MR,4:00PM,5:50PM,Seeley,SAGE 5711,19,18,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95136,2120,01
COMMUNICATION THEORY & PRAC.,LEC,4,TF,2:00PM,3:50PM,Ran,SAGE 3705,2,1,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95215,2520,01
COMMUNICATION THEORY & PRAC.,LEC,4,TF,2:00PM,3:50PM,Ran,SAGE 3705,17,16,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95216,2520,02
COMMUNICATION THEORY & PRAC.,LEC,4,TF,10:00AM,11:50AM,Ran,SAGE 2704,2,2,0,COMM,2020-01-13,2020-05-08,SPRING 2020,95217,2520,03
COMMUNICATION THEORY & PRAC.,LEC,4,TF,10:00AM,11:50AM,Ran,SAGE 2704,17,17,0,COMM,2020-01-13,2020-05-08,SPRING 2020,95218,2520,04
COMMUNICATION THEORY & PRAC.,LEC,4,MR,10:00AM,11:50AM,Spina-Caza,SAGE 2510,2,1,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95566,2520,05
COMMUNICATION THEORY & PRAC.,LEC,4,MR,10:00AM,11:50AM,Spina-Caza,SAGE 2510,17,15,2,COMM,2020-01-13,2020-05-08,SPRING 2020,95567,2520,06
COMMUNICATION THEORY & PRAC.,LEC,4,MR,12:00PM,1:50PM,Spina-Caza,SAGE 4711,2,2,0,COMM,2020-01-13,2020-05-08,SPRING 2020,95568,2520,07
COMMUNICATION THEORY & PRAC.,LEC,4,MR,12:00PM,1:50PM,Spina-Caza,SAGE 4711,17,13,4,COMM,2020-01-13,2020-05-08,SPRING 2020,95569,2520,08
TYPOGRAPHY,LEC,4,MR,2:00PM,3:50PM,Tack,SAGE 2411,10,9,1,COMM,2020-01-13,2020-05-08,SPRING 2020,94783,2570,01
TYPOGRAPHY,LEC,4,MR,2:00PM,3:50PM,Tack,SAGE 2411,9,5,4,COMM,2020-01-13,2020-05-08,SPRING 2020,95391,2570,02
INTRODUCTION TO GRAPHIC DESIGN,LEC,4,MR,8:00AM,9:50AM,Tack,SAGE 2411,4,4,0,COMM,2020-01-13,2020-05-08,SPRING 2020,95639,2660,01
INTRODUCTION TO GRAPHIC DESIGN,LEC,4,MR,8:00AM,9:50AM,Tack,SAGE 2411,15,15,0,COMM,2020-01-13,2020-05-08,SPRING 2020,95640,2660,02
READINGS IN COMM,,1-4,,,,Staff,,0,0,0,COMM,2020-01-13,2020-05-08,SPRING 2020,91602,2940,00
CRITICAL TELEVISION,LEC,4,TF,2:00PM,3:50PM,Jeansonne,SAGE 4711,16,13,3,COMM,2020-01-13,2020-05-08,SPRING 2020,95784,2960,01
CRITICAL TELEVISION,LEC,4,TF,2:00PM,3:50PM,Jeansonne,SAGE 4711,3,2,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95785,2960,02
WRITING FOR GAMES I,LEC,4,MR,2:00PM,3:50PM,Suckling,WEST 112,19,13,6,COMM,2020-01-13,2020-05-08,SPRING 2020,93745,4240,01
CREATIVE SEMINAR II,LAB,4,MR,2:00PM,3:50PM,Miller/Gordon,,10,0,10,COMM,2020-01-13,2020-05-08,SPRING 2020,95749,4350,01
INFORMATION DESIGN,LEC,4,MR,10:00AM,11:50AM,Kimball,SAGE 2707,19,11,8,COMM,2020-01-13,2020-05-08,SPRING 2020,94775,4470,01
VISUAL CULTURE,LEC,4,TF,2:00PM,3:50PM,Esrock,WEST 112,19,18,1,COMM,2020-01-13,2020-05-08,SPRING 2020,95641,4540,01
INTERFACE DESIGN,LEC,4,TF,10:00AM,11:50AM,Search,SAGE 2701,19,16,3,COMM,2020-01-13,2020-05-08,SPRING 2020,95689,4690,01
READINGS IN COMM,,1-6,,,,Staff,,0,0,0,COMM,2020-01-13,2020-05-08,SPRING 2020,91603,4940,00
GAME NARRATIVE DESIGN,LEC,4,MR,4:00PM,5:50PM,Suckling,SAGE 3205,19,13,6,COMM,2020-01-13,2020-05-08,SPRING 2020,94252,4962,01
BRAND IDENTITY DESIGN,LEC,4,MR,10:00AM,11:50AM,Tack,SAGE 2411,19,8,11,COMM,2020-01-13,2020-05-08,SPRING 2020,95789,4964,01
STUDIES IN COMMUNICATION,,1-6,,,,Staff,,0,0,0,COMM,2020-01-13,2020-05-08,SPRING 2020,91604,6940,00
DISSERTATION,LEC,1-15,,,,Gordon,,10,2,8,COMM,2020-01-13,2020-05-08,SPRING 2020,93045,9990,01
