course_name,course_type,course_credit_hours,course_days_of_the_week,course_start_time,course_end_time,course_instructor,course_location,course_max_enroll,course_enrolled,course_remained,course_department,course_start_date,course_end_date,semester,course_crn,course_level,course_section,short_name,full_name,description,raw_precoreqs,offer_frequency,prerequisites,corequisites,school
POSITIVE PSYCHOLOGY,LEC,4,TF,2:00PM,3:50PM,Traver,,120,1,119,PSYC,2022-08-29,2022-12-20,FALL 2022,58080,4730,01,PSYC-4730,Positive Psychology,"Positive Psychology is the scientific study of human happiness, well-being, and strength of character. This course takes an empirical approach to helping individuals use the science of flourishing to enhance their lives. Resiliency, the ability to adapt to stress and adversity, will be emphasized. Students will learn about coping techniques of resiliency to effectively navigate through life situations. ",,,['PSYC-1200'],[],"Humanities, Arts and Social Sciences"
POSITIVE PSYCHOLOGY,LEC,4,TF,2:00PM,3:50PM,Traver,,40,0,40,PSYC,2022-08-29,2022-12-20,FALL 2022,58356,4730,02,PSYC-4730,Positive Psychology,"Positive Psychology is the scientific study of human happiness, well-being, and strength of character. This course takes an empirical approach to helping individuals use the science of flourishing to enhance their lives. Resiliency, the ability to adapt to stress and adversity, will be emphasized. Students will learn about coping techniques of resiliency to effectively navigate through life situations. ",,,['PSYC-1200'],[],"Humanities, Arts and Social Sciences"
HUMAN & MACHINE LEARNING,LEC,4,MF,2:00PM,3:50PM,Sims,,60,0,60,PSYC,2022-08-29,2022-12-20,FALL 2022,59212,4960,01,PSYC-4960,Topics in Psychology,An advanced course concerned with selected topics in psychology.,,,[],[],"Humanities, Arts and Social Sciences"
HUMAN & MACHINE LEARNING,LEC,4,TF,2:00PM,3:50PM,Sims,,20,0,20,PSYC,2022-08-29,2022-12-20,FALL 2022,59736,4960,02,PSYC-4960,Topics in Psychology,An advanced course concerned with selected topics in psychology.,,,[],[],"Humanities, Arts and Social Sciences"
PHYSICS MEETS SOCIAL SCIENCE,LEC,4,TF,12:00PM,1:50PM,Yang,,19,0,19,PSYC,2022-08-29,2022-12-20,FALL 2022,58145,4962,01,PSYC-4962,,,,,,,"Humanities, Arts and Social Sciences"
MODELS OF MENTAL PROCESSES,LEC,4,TF,2:00PM,3:50PM,Yang,,19,0,19,PSYC,2022-08-29,2022-12-20,FALL 2022,58147,4963,01,PSYC-4963,,,,,,,"Humanities, Arts and Social Sciences"
UNDERGRADUATE THESIS,LEC,1-6,,,,Noble,,0,0,0,PSYC,2022-08-29,2022-12-20,FALL 2022,57086,4990,01,PSYC-4990,Undergraduate Thesis,"Students conduct original scholarly projects: original research, theoretical or analytical reviews of the literature, or computer simulations. Working either alone or in groups, students prepare written reports relating to this project, under the supervision of a faculty member.",,,[],[],"Humanities, Arts and Social Sciences"
UNDERGRADUATE THESIS,LEC,1-6,,,,Kalsher,,0,0,0,PSYC,2022-08-29,2022-12-20,FALL 2022,55470,4990,07,PSYC-4990,Undergraduate Thesis,"Students conduct original scholarly projects: original research, theoretical or analytical reviews of the literature, or computer simulations. Working either alone or in groups, students prepare written reports relating to this project, under the supervision of a faculty member.",,,[],[],"Humanities, Arts and Social Sciences"
UNDERGRADUATE THESIS,,1-6,,,,Traver,,0,0,0,PSYC,2022-08-29,2022-12-20,FALL 2022,56074,4990,21,PSYC-4990,Undergraduate Thesis,"Students conduct original scholarly projects: original research, theoretical or analytical reviews of the literature, or computer simulations. Working either alone or in groups, students prepare written reports relating to this project, under the supervision of a faculty member.",,,[],[],"Humanities, Arts and Social Sciences"
"SCIENCE, TECHNOLOGY & SOCIETY",LEC,4,T,2:00PM,3:50PM,Schaffer,,0,1,-1,STSO,2022-08-29,2022-12-20,FALL 2022,59391,1110,01,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",REC,4,F,2:00PM,3:50PM,Schaffer,,0,1,-1,STSO,2022-08-29,2022-12-20,FALL 2022,59391,1110,01,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",LEC,4,T,2:00PM,3:50PM,Schaffer,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59392,1110,02,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",REC,4,F,2:00PM,3:50PM,Schaffer,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59392,1110,02,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",LEC,4,T,2:00PM,3:50PM,Schaffer,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59393,1110,03,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",REC,4,F,2:00PM,3:50PM,Schaffer,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59393,1110,03,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",LEC,4,T,2:00PM,3:50PM,Schaffer,,15,0,15,STSO,2022-08-29,2022-12-20,FALL 2022,59426,1110,04,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",LEC,4,F,2:00PM,3:50PM,Schaffer,,15,0,15,STSO,2022-08-29,2022-12-20,FALL 2022,59426,1110,04,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",,4,T,2:00PM,3:50PM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59672,1110,05,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
"SCIENCE, TECHNOLOGY & SOCIETY",,4,F,2:00PM,3:50PM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59672,1110,05,STSO-1110,"Science, Technology, and Society","This course examines science and technology in their social, cultural, and political context. Readings are drawn from social sciences, fiction, and contemporary journalism. Case studies will include genetic testing, automation, vaccines, engineering education, AIDS activism, mental health, surveillance, and climate change. The class is designed to give students the freedom to develop and express their own ideas.",,,[],[],Other
INVESTIGATING SOCIETY,LEC,4,MR,10:00AM,11:50AM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59427,2100,01,STSO-2100,Investigating Society,In this course students receive practical hands-on experience in conducting ethical and theoretically-informed research in the fields of STS and sustainability studies. Throughout the semester students practice a variety of social science research methods through a series of exercises.,,,"['STSO-1110', 'STSO-1200', 'IHSS-1110', 'IHSS-1240', 'IHSS-1320', 'STSS-1110', 'STSH-1110', 'STSS-1200', 'STSH-1200']",[],Other
INVESTIGATING SOCIETY,LEC,4,MR,10:00AM,11:50AM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59428,2100,02,STSO-2100,Investigating Society,In this course students receive practical hands-on experience in conducting ethical and theoretically-informed research in the fields of STS and sustainability studies. Throughout the semester students practice a variety of social science research methods through a series of exercises.,,,"['STSO-1110', 'STSO-1200', 'IHSS-1110', 'IHSS-1240', 'IHSS-1320', 'STSS-1110', 'STSH-1110', 'STSS-1200', 'STSH-1200']",[],Other
ENVIRONMENT AND SOCIETY,LEC,4,MR,2:00PM,3:50PM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59429,2300,01,STSO-2300,Environment and Society,"Society and the natural environment are crucially linked in a number of ways. Environmental problems such as pollution and natural resource depletion are not only problems for society, affecting the way people live their lives; they are also problems of society—the result of patterns of social organization and social practices. In this course, students will explore these society/environment interactions at various levels, from the local to the global, using the concepts and insights of environmental sociology. Environmental sociologists aim to understand the social origins of environmental problems and propose workable solutions to them. By showing how social interaction, institutions, and beliefs shape human behavior, environmental sociology provides a useful complement to the natural sciences in the analysis of the environmental problems faced today.",,,"['STSO-1110', 'STSS-1110', 'STSH-1110', 'IHSS-1110', 'IHSS-1240', 'IHSS-1320']",[],Other
ENVIRONMENT AND SOCIETY,LEC,4,MR,2:00PM,3:50PM,Schaffer,,19,0,19,STSO,2022-08-29,2022-12-20,FALL 2022,59430,2300,02,STSO-2300,Environment and Society,"Society and the natural environment are crucially linked in a number of ways. Environmental problems such as pollution and natural resource depletion are not only problems for society, affecting the way people live their lives; they are also problems of society—the result of patterns of social organization and social practices. In this course, students will explore these society/environment interactions at various levels, from the local to the global, using the concepts and insights of environmental sociology. Environmental sociologists aim to understand the social origins of environmental problems and propose workable solutions to them. By showing how social interaction, institutions, and beliefs shape human behavior, environmental sociology provides a useful complement to the natural sciences in the analysis of the environmental problems faced today.",,,"['STSO-1110', 'STSS-1110', 'STSH-1110', 'IHSS-1110', 'IHSS-1240', 'IHSS-1320']",[],Other
AMERICAN HISTORY,LEC,4,TF,10:00AM,11:50AM,Tozzi,,50,1,49,STSO,2022-08-29,2022-12-20,FALL 2022,59397,2500,01,STSO-2500,American History,"This course surveys the history of the United States from the colonial era through the present. The course introduces major themes and tensions in United States politics, society, and culture with a focus on environmental factors. Topics will include encounters between American Indians and colonial peoples, independence,  the formation of the American government, slavery, immigration, citizenship, rights, social movements, colonialism, war, and the changing identity of the United States in the world.",,,[],[],Other
SOCIOLOGY,,4,,,,Staff,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59673,2520,01,STSO-2520,Sociology,"A study of the principles and concepts of sociology and their application to the study of society and self. Students are introduced to the scope, materials, and methods of sociology. The issues and problems to be studied come from basic social institutions such as the family, science, and religion. Other topics may include love, crime, political economy, power, population growth, social class, and minority and ethnic relations.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,W,2:00PM,3:50PM,Lyles,,30,1,29,STSO,2022-08-29,2022-12-20,FALL 2022,59435,4100,01,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,M,10:00AM,11:50AM,Hoffman,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59436,4100,02,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,R,10:00AM,11:50AM,Hoffman,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59437,4100,03,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,T,8:00AM,9:50AM,Lyles,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59438,4100,04,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,F,8:00AM,9:50AM,Lyles,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59441,4100,05,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,M,12:00PM,1:50PM,Hoffman,,30,1,29,STSO,2022-08-29,2022-12-20,FALL 2022,59442,4100,06,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,R,12:00PM,1:50PM,Hoffman,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59444,4100,07,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,W,12:00PM,1:50PM,Hoffman,,30,1,29,STSO,2022-08-29,2022-12-20,FALL 2022,59445,4100,08,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,T,2:00PM,3:50PM,Lyles,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59446,4100,09,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,F,2:00PM,3:50PM,Lyles,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59447,4100,10,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,M,10:00AM,11:50AM,Hirsa,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59449,4100,12,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,W,12:00PM,1:50PM,Hirsa,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59451,4100,13,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
PD - TECH ISSUES & SOLUTIONS,LEC,2,W,2:00PM,3:50PM,Hirsa,,30,0,30,STSO,2022-08-29,2022-12-20,FALL 2022,59453,4100,15,STSO-4100,Professional Development  2 –Technical Issues and Solutions,"This course focuses on increasing students’ knowledge concerning the impact of non-technical issues on the viability of technical (engineering) designs and solutions. The non-technical issues to be considered include the cognitive and physical strengths and limitations of people in the chain spanning from product/equipment designers/manufacturers to end users, as well as economic, environmental, cultural, political, ethical, health and safety, and societal influences. During the course, students will read and discuss articles and case studies in which the technical solution pursued did not have the desired effect, or led to disaster. Possible explanations include a failure to take into account the environmental, economic, socio-cultural, and/or political issues associated with the technology’s ultimate usage.",,,[],[],Other
BIOETHICS,LEC,4,TF,12:00PM,1:50PM,Smith,,25,0,25,STSO,2022-08-29,2022-12-20,FALL 2022,59400,4250,01,STSO-4250,Bioethics,"This course involves a philosophical analysis of some of the basic moral issues raised by recent and anticipated developments in the areas of biology and medicine. The general question “What are moral problems, and how does one resolve them?” is examined in the context of concrete cases involving issues such as abortion, euthanasia, organ transplants, experimentation on human patients, cloning, genetic engineering, and behavior control and modification.",,,[],[],Other
POLITICS OF DESIGN,LEC,4,TF,12:00PM,1:50PM,Moesch,,19,1,18,STSO,2022-08-29,2022-12-20,FALL 2022,59454,4350,01,STSO-4350,Politics of Design,"A research seminar exploring the meaning of design in engineering, architecture, political theory, and other fields. How do social ideals and motives inspire design choices? To what extent does the design of human-made things shape the quality of public life? A variety of objects are studied: buildings, machines, artifacts in everyday use, computer programs, political constitutions, etc.",,,"['STSO-2010', 'STSO-2100', 'STSS-2210', 'STSO-2300', 'STSS-2510', 'STSO-2520', 'STSO-2500']",[],Other
DESIGN AND INNOVATION STUDIO B,,4,MR,9:00AM,11:50AM,Moesch,,29,0,29,STSO,2022-08-29,2022-12-20,FALL 2022,59674,4605,01,STSO-4605,Design and Innovation Studio B,"Design for the Future: This course introduces students to design for the future by connecting critical readings to applied practices. Students are expected to participate in both individual and group research, including hands-on explorations of design ideas and problem spaces for re-thinking objects of the future. The specific methodologies, concepts, and topics will vary according to the expertise and research specialization of the faculty member teaching the course and may include themes such as the future of cities, climate futures, and designing for peace.  ",,,['ENGR-2020'],[],Other
RESEARCH DESIGN,LEC,4,MR,10:00AM,11:50AM,Cardinal,,19,1,18,STSO,2022-08-29,2022-12-20,FALL 2022,59460,4980,01,STSO-4980,Research Design,"This is the first part of a two-semester senior project sequence for majors in Sustainability Studies (SUST) and Science, Technology, and Society (STSO). The course focuses on qualitative research design and research proposal development.",,,[],[],Other
CONCEPTS IN STSO,,3,M,9:00AM,11:50AM,Velho,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59675,6010,01,STSO-6010,Concepts in Science and Technology Studies,This course is required for the M.S. in STS. Students are introduced to the literature and current issues in the interdisciplinary field of Science and Technology Studies. ,,,[],[],Other
MASTERS INTERNSHIP,LEC,3-6,,,,Campbell,,0,0,0,STSO,2022-08-29,2022-12-20,FALL 2022,59463,6970,01,STSO-6970,Master's Internship,Credit Hours: 3 to 6,,,[],[],Other
MASTERS THESIS,LEC,1-9,,,,Campbell,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59464,6990,01,STSO-6990,Master's Thesis,"Active participation in research, under the supervision of a faculty adviser, leading to a master’s thesis. Grades of S or U are assigned by the adviser each term to reflect the student’s research progress for the given semester. Once the thesis has been presented, approved by the adviser, and accepted by the Office of Graduate Education, it will be archived in a standard format in the library.",,,[],[],Other
DISSERTATION,LEC,1-15,,,,Akera,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59465,9990,01,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Other
DISSERTATION,LEC,1-15,,,,Kinchy,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59469,9990,05,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Other
DISSERTATION,LEC,1-15,,,,Malazita,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59470,9990,06,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Other
DISSERTATION,LEC,1-15,,,,Velho,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59471,9990,07,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Other
DISSERTATION,LEC,1-15,,,,Campbell,,10,0,10,STSO,2022-08-29,2022-12-20,FALL 2022,59472,9990,08,STSO-9990,Dissertation,"Active participation in research, under the supervision of a faculty adviser, leading to a doctoral dissertation. Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S.",,,[],[],Other
LEADERSHIP LAB,LAB,0,T,8:00AM,9:50AM,Gibson/Fredericks,,70,0,70,USAF,2022-08-29,2022-12-20,FALL 2022,55165,0010,01,USAF-0010,Air Force Leadership Laboratory,"The leadership laboratory courses (LLABs) include a study of Air Force customs and courtesies, drill and ceremonies, and military commands. LLAB also includes studying the environment of an Air Force officer and learning about opportunities available to commissioned officers. The AS 300 and AS 400 LLABs consist of activities classified as leadership and management experiences. They involve the planning and controlling of military activities of the cadet wing, and the preparation and presentation of briefings and other oral and written communications. LLABs also include interviews, guidance, and information which will increase the understanding, motivation, and performance of other cadets.",,,[],[],Other
AEROSPACE STUDIES 100A,LEC,1,R,7:00AM,7:50AM,Gibson/Fredericks,,35,0,35,USAF,2022-08-29,2022-12-20,FALL 2022,55187,1010,01,USAF-1010,Air and Space Studies 100A (Heritage and Values of the U.S. Air Force),"AS 100, Heritage and Values of the U.S. Air Force, is a survey course designed to introduce students to the United States Air Force and provides an overview of the basic characteristics, missions, and organization of the Air Force. Leadership Laboratory (USAF 0010) is mandatory for AFROTC cadets and complements this course by providing cadets with leadership/followership experiences.",,,[],[],Other
AEROSPACE STUDIES 200A,LEC,1,R,9:00AM,9:50AM,Gibson/Fredericks,,35,0,35,USAF,2022-08-29,2022-12-20,FALL 2022,55188,2030,01,USAF-2030,Air and Space Studies 200A (Team and Leadership Fundamentals),"The AS 200, Team and Leadership Fundamentals, focuses on laying the foundation for teams and leadership. The topics include skills that will allow cadets to improve their leadership on a personal level and within a team. The courses will prepare cadets for their field training experience where they will be able to put the concepts learned into practice. The purpose is to instill a leadership mindset and to motivate sophomore students to transition from AFROTC cadet to AFROTC officer candidate. Leadership Laboratory (USAF 0010) is mandatory for AFROTC cadets and complements this course by providing cadets with leadership/followership experiences.",,,[],[],Other
AEROSPACE STUDIES 300A,LEC,3,F,7:00AM,9:50AM,Gibson/Fredericks,,15,0,15,USAF,2022-08-29,2022-12-20,FALL 2022,55189,2050,01,USAF-2050,Air and Space Studies 300A (Leading People and Effective Communication),"AS 300, Leading People and Effective Communication, teaches cadets advanced skills and knowledge in management and leadership. Special emphasis is placed on enhancing leadership skills and communication. Cadets have an opportunity to try out these leadership and management techniques in a supervised environment as juniors and seniors. Laboratory (USAF 0080) is mandatory for AFROTC cadets and complements this course by providing cadets with leadership/followership experiences.",,,[],[],Other
